id,date,indicator,z_value,direction,fwd_ret_1d,fwd_ret_3d,fwd_ret_5d
NDX,2026-03-04,asset_mgr_net,-2.0470189874442255,-1,-0.002919840061818335,-0.005038308015184345,-0.0051275828605995555
SPX,2026-03-04,asset_mgr_net,1.7154864182464347,1,-0.005646704863891072,-0.010700890257660634,-0.01364003134325642
KOSPI200,2026-03-03,lev_net,-2.8892451552014005,-1,-0.11939725389806843,-0.035571328834070215,-0.04233185943681639
NDX,2026-03-03,asset_mgr_net,-2.1596830853344655,-1,0.015113203848623469,-0.003117325940347193,0.009562696571083773
SPX,2026-03-03,asset_mgr_net,1.7935935475595244,1,0.007756049264286302,-0.011238671396024413,-0.0051564927167861985
NDX,2026-03-02,asset_mgr_net,-1.8911734901215256,-1,-0.010904009007041249,0.0011127512667616912,-0.0010142846190954735
SPX,2026-03-02,asset_mgr_net,2.149992170807476,1,-0.009444031095625416,-0.007397989918514591,-0.012443273728323212
KOSPI200,2026-02-27,basis_bp,2.0235949308080268,1,-0.07922086270812356,-0.10941350418925577,-0.16931664773823052
KOSPI200,2026-02-27,lev_net,-4.35234303238841,-1,-0.07922086270812356,-0.10941350418925577,-0.16931664773823052
NDX,2026-02-27,asset_mgr_net,-1.982307245704232,-1,0.00130450704798446,0.005354183327412443,-0.012701083137577673
SPX,2026-02-27,asset_mgr_net,2.2813602730300495,1,0.0003983547353176853,-0.001363577060843335,-0.02018640616595213
SPX,2026-02-27,lev_net,-1.5377392933020415,-1,0.0003983547353176853,-0.001363577060843335,-0.02018640616595213
KOSPI200,2026-02-26,lev_net,-1.5099056138867453,-1,-0.011313319633058594,-0.19833266244359227,-0.12202071990000207
NDX,2026-02-26,asset_mgr_net,-2.085194113932386,-1,-0.002969121279128961,-0.012554303275411183,-0.000557592815564445
SPX,2026-02-26,asset_mgr_net,2.4168678097144545,1,-0.00433935281103115,-0.01334952253973598,-0.01131154834375725
SPX,2026-02-26,lev_net,-1.5947075162624123,-1,-0.00433935281103115,-0.01334952253973598,-0.01131154834375725
KOSPI200,2026-02-25,basis_bp,1.6604964196294725,1,0.0444663266322205,-0.049157474303796134,-0.08033590387572886
NDX,2026-02-25,asset_mgr_net,-2.2011897771308937,-1,-0.011633679475478553,-0.013282756297814058,-0.009292076751085787
SPX,2026-02-25,asset_mgr_net,2.5750950312713767,1,-0.005365580569328343,-0.009287152229131679,-0.011032025617907504
SPX,2026-02-25,lev_net,-1.6563859156085967,-1,-0.005365580569328343,-0.009287152229131679,-0.011032025617907504
KOSPI200,2026-02-24,asset_mgr_net,2.11202558655214,1,0.019111942991160147,0.05238589211618261,-0.14668275302182943
NDX,2026-02-24,asset_mgr_net,-2.333585942625464,-1,0.01409294348778456,-0.000680625111625921,-0.01028780808373686
SPX,2026-02-24,asset_mgr_net,2.7633447066839136,1,0.008136355657339944,-0.0016240679255408175,-0.010658809457649743
SPX,2026-02-24,lev_net,-1.7234536496831585,-1,0.008136355657339944,-0.0016240679255408175,-0.010658809457649743
SPX,2026-02-23,asset_mgr_net,1.5445291622677622,1,0.0076516140863223114,0.010399599763262879,0.006415870306387239
SPX,2026-02-20,asset_mgr_net,1.60696509723825,1,-0.010385652247284827,0.005299958814688477,-0.0044330037660391675
SPX,2026-02-19,asset_mgr_net,1.6745210842271394,1,0.006939724763506794,0.004106694648054354,0.006845012908492931
SPX,2026-02-19,lev_net,-1.5096984465938907,-1,0.006939724763506794,0.004106694648054354,0.006845012908492931
SPX,2026-02-18,asset_mgr_net,1.7480336328246235,1,-0.0028221256867719813,-0.0063301984975011605,0.009419692422927506
SPX,2026-02-18,lev_net,-1.5533755141319532,-1,-0.0028221256867719813,-0.0063301984975011605,0.009419692422927506
SPX,2026-02-17,asset_mgr_net,1.828545482785493,1,0.005566070147410729,0.009686894283696956,0.0068461349926132176
SPX,2026-02-17,lev_net,-1.6014099644540418,-1,0.005566070147410729,0.009686894283696956,0.0068461349926132176
NDX,2026-02-13,asset_mgr_net,-1.8933183392927637,-1,-0.0012586907626044308,0.0026123025551763046,-0.0009619243477811956
KOSPI200,2026-02-12,lev_net,2.4357825916100775,1,-0.0020703680109765976,0.05305777429313485,0.08648992992600579
NDX,2026-02-12,asset_mgr_net,-1.9298032006472494,-1,0.0018276817760933817,0.008557319682760856,0.013164894206164846
KOSPI200,2026-02-11,basis_bp,-2.347012694453675,-1,0.03490332805071317,0.06528050713153721,0.09729318541996834
NDX,2026-02-11,asset_mgr_net,-1.967966479339013,-1,-0.020381933101837557,-0.019826792822934425,-0.016027767089086375
NDX,2026-02-10,asset_mgr_net,-2.0079493031228433,-1,0.002929807128479567,-0.015716165403014237,-0.009104375846070933
KOSPI200,2026-02-09,asset_mgr_net,2.7145126204188603,1,-0.00023049145901099521,0.04525315645248029,0.075934130663047
NDX,2026-02-09,asset_mgr_net,-1.9929956610030561,-1,-0.005560361646119394,-0.022974830582731087,-0.02242115967426872
KOSPI200,2026-02-06,lev_net,-2.467439335586189,-1,0.043897874615693055,0.054337655393663864,0.08887849218018973
NDX,2026-02-06,asset_mgr_net,-2.0310719166394278,-1,0.007671592830292395,0.005004442006001586,-0.013680101106069653
KOSPI200,2026-02-05,asset_mgr_net,-2.4645285983445318,-1,-0.011691657308937176,0.031455181980315716,0.07838034216262613
KOSPI200,2026-02-05,lev_net,-4.078052721535236,-1,-0.011691657308937176,0.031455181980315716,0.07838034216262613
NDX,2026-02-05,asset_mgr_net,-2.070928401852235,-1,0.02147080312093408,0.02358379142725675,0.00565895471284783
KOSPI200,2026-02-04,asset_mgr_net,1.9116521085245313,1,-0.04229611073154682,-0.01194362205521382,-0.0020622991472456498
NDX,2026-02-04,asset_mgr_net,-2.1922731804443436,-1,-0.01376190089463425,0.01514188875588851,0.012454965213901215
KOSPI200,2026-02-03,asset_mgr_net,2.483105019224341,1,0.013905636657516096,-0.04033147753803523,0.0015650255278754077
KOSPI200,2026-02-03,basis_bp,-2.4578110027633726,-1,0.013905636657516096,-0.04033147753803523,0.0015650255278754077
NDX,2026-02-03,asset_mgr_net,-2.3315118295401533,-1,-0.01765600973624981,-0.010373478046148854,-0.008326362003158283
KOSPI200,2026-02-02,asset_mgr_net,-2.95850622752204,-1,0.07454580542000921,0.043406941802442534,0.0764756154715629
KOSPI200,2026-02-02,basis_bp,-3.06038301655095,-1,0.07454580542000921,0.043406941802442534,0.0764756154715629
KOSPI200,2026-02-02,lev_net,-2.361640879083754,-1,0.07454580542000921,0.043406941802442534,0.0764756154715629
KOSPI200,2026-01-30,basis_bp,1.912525223963071,1,-0.05589463958043228,0.028591507138116423,-0.026431202092632722
KOSPI200,2026-01-30,lev_net,-1.8618198658370133,-1,-0.05589463958043228,0.028591507138116423,-0.026431202092632722
KOSPI200,2026-01-28,asset_mgr_net,-2.137652064470802,-1,0.009054723745255178,-0.04383698861239982,0.0417281737663433
KOSPI200,2026-01-27,basis_bp,-1.5859090453918936,-1,0.018238428193738,0.031242870371612996,0.04617986123226814
KOSPI200,2026-01-26,asset_mgr_net,-2.3077211699116256,-1,0.034845286372979345,0.0632603744236433,0.00752735959113382
KOSPI200,2026-01-20,basis_bp,-1.6126914971205508,-1,0.00911811201445345,0.026549796747967314,0.051730465221318855
NDX,2026-01-20,lev_net,-1.5300106426393902,-1,0.01356713603544768,0.024728310231743267,0.03810574257388599
NDX,2026-01-16,asset_mgr_net,1.912769233866403,1,-0.021218376799721494,-0.00042735889525047366,0.00720550355019256
KOSPI200,2026-01-15,asset_mgr_net,1.54430231305035,1,0.011846809977168027,0.017360961530177077,0.03720616321314196
NDX,2026-01-15,asset_mgr_net,1.9652528446344821,1,-0.0006971659238079742,-0.008630744413269054,0.0022859916973112515
NDX,2026-01-14,asset_mgr_net,1.9902868476557982,1,0.003185857703162265,-0.018784664964178188,0.002058049197300127
NDX,2026-01-13,asset_mgr_net,2.0160922639381247,1,-0.010722178156732598,-0.008262367830718875,-0.016135885324583432
KOSPI200,2026-01-08,asset_mgr_net,-2.2453434947358426,-1,0.006127856906260387,0.024887831611912548,0.04849588966846352
KOSPI200,2026-01-07,asset_mgr_net,-1.6638649308614692,-1,-0.00045148085721180564,0.01261136527811213,0.03202504213821333
KOSPI200,2026-01-05,lev_net,2.0339736746732564,1,0.016508924993063445,0.023799981502604872,0.037179763849924496
NDX,2026-01-05,lev_net,-1.8777962391013032,-1,0.009384969838858614,0.004164322782188146,0.015209439469958674
NDX,2026-01-02,lev_net,-1.957607142961089,-1,0.007742167541909595,0.017762733098194428,0.02222034706129361
NDX,2025-12-31,lev_net,-2.0454886993210026,-1,-0.0017298989172506163,0.015440144561504665,0.010188179493333838
NDX,2025-12-30,lev_net,-2.157028690279349,-1,-0.008353870660745666,-0.0024051090330157177,0.007514556259876404
SPX,2025-12-30,lev_net,1.5266604006399105,1,-0.007357666300846111,0.0008424257443269134,0.0035802032074203627
NDX,2025-12-29,oi_chg_w,-3.3338693554685954,-1,-0.0024681142607743123,-0.012512580259049444,0.0044720032853098335
SPX,2025-12-29,oi_chg_w,-3.1820496346025786,-1,-0.0013756671519022934,-0.006845032961991793,0.0056590008481960385
KOSPI200,2025-12-26,lev_net,1.7597332891243402,1,0.026454040130151846,0.05777182754880683,0.11756033080260297
NDX,2025-12-26,oi_chg_w,-3.770958950690537,-1,-0.004633764937629459,-0.015385080557943631,-0.009478498282701975
SPX,2025-12-26,lev_net,1.517290787914623,1,-0.00349205148036813,-0.012184801328756545,-0.004024585631991817
SPX,2025-12-26,oi_chg_w,-3.5585134631480018,-1,-0.00349205148036813,-0.012184801328756545,-0.004024585631991817
NDX,2025-12-24,oi_chg_w,-4.412625143108787,-1,-0.0004583604884580428,-0.007545553046833575,-0.01753889269819786
SPX,2025-12-24,lev_net,1.579739091200681,1,-0.00030436354912266594,-0.005165798186892001,-0.010614405827551132
SPX,2025-12-24,oi_chg_w,-4.087172771166883,-1,-0.00030436354912266594,-0.005165798186892001,-0.010614405827551132
NDX,2025-12-23,oi_chg_w,-5.501414235723038,-1,0.002670031506829762,-0.002433560448849237,-0.013208641284472966
SPX,2025-12-23,lev_net,1.647176411440717,1,0.0032214822012188726,-0.0005860966345728746,-0.00930419574242558
SPX,2025-12-23,oi_chg_w,-4.914528430630464,-1,0.0032214822012188726,-0.0005860966345728746,-0.00930419574242558
KOSPI200,2025-12-22,asset_mgr_net,2.1898161836935217,1,0.003277675767508148,0.012613045492766872,0.03989840921181331
NDX,2025-12-22,oi_chg_w,2.4411038453591454,1,0.00495374869883447,0.007175145880109479,3.382838347110173e-05
SPX,2025-12-22,asset_mgr_net,1.8516953379810324,1,0.004550388765703239,0.007479796478321976,0.002580508134080839
SPX,2025-12-22,oi_chg_w,2.5509549704055483,1,0.004550388765703239,0.007479796478321976,0.002580508134080839
KOSPI200,2025-12-19,basis_bp,2.0601984446138726,1,0.02521111893033079,0.027814919071076805,0.06560520760028155
NDX,2025-12-19,basis_bp,-4.105215467373646,-1,0.004557670334317532,0.012229484164742566,0.00707723458077858
NDX,2025-12-19,oi_chg_w,2.3060828963000057,1,0.004557670334317532,0.012229484164742566,0.00707723458077858
SPX,2025-12-19,asset_mgr_net,1.945606078956913,1,0.006436496360377575,0.014273144295486206,0.010423620509912856
SPX,2025-12-19,basis_bp,-3.6451992866976743,-1,0.006436496360377575,0.014273144295486206,0.010423620509912856
SPX,2025-12-19,oi_chg_w,2.4102304617867016,1,0.006436496360377575,0.014273144295486206,0.010423620509912856
NDX,2025-12-18,basis_bp,-1.6151846472041806,-1,0.013062301652696062,0.022720834178707072,0.024981504564002943
NDX,2025-12-18,oi_chg_w,2.2338797598681466,1,0.013062301652696062,0.022720834178707072,0.024981504564002943
SPX,2025-12-18,asset_mgr_net,2.050537701510967,1,0.008818059450332205,0.01993137441162718,0.022905635203277708
SPX,2025-12-18,basis_bp,-1.540692888163331,-1,0.008818059450332205,0.01993137441162718,0.022905635203277708
SPX,2025-12-18,oi_chg_w,2.335598539485045,1,0.008818059450332205,0.01993137441162718,0.022905635203277708
KOSPI200,2025-12-17,oi_chg_w,2.21781674327524,1,-0.012172121127449365,0.017655687890747895,0.020240298976633708
NDX,2025-12-17,oi_chg_w,2.200160421595555,1,0.015082994864486832,0.03302916040919279,0.04091841120494055
SPX,2025-12-17,asset_mgr_net,2.1690735314287943,1,0.007934262269941872,0.023367059462980233,0.03133553773498354
SPX,2025-12-17,oi_chg_w,2.301652279685084,1,0.007934262269941872,0.023367059462980233,0.03133553773498354
KOSPI200,2025-12-16,basis_bp,1.54283587027021,1,0.019767773187063797,0.012252457615044898,0.041173956404046086
KOSPI200,2025-12-16,oi_chg_w,3.840444876029146,1,0.019767773187063797,0.012252457615044898,0.041173956404046086
NDX,2025-12-16,basis_bp,-1.746102010243444,-1,-0.019310517937234595,0.008484492423685985,0.018099380132133414
NDX,2025-12-16,oi_chg_w,2.1929875803477645,1,-0.019310517937234595,0.008484492423685985,0.018099380132133414
SPX,2025-12-16,asset_mgr_net,2.3047317705962596,1,-0.011592143912241393,0.005035136238189519,0.016106777860335653
SPX,2025-12-16,basis_bp,-1.8001153210956062,-1,-0.011592143912241393,0.005035136238189519,0.016106777860335653
SPX,2025-12-16,oi_chg_w,2.295979151320856,1,-0.011592143912241393,0.005035136238189519,0.016106777860335653
NDX,2025-12-15,basis_bp,-1.518294406065488,-1,0.0026197477069902497,-0.001910873881388886,0.01573484846477946
NDX,2025-12-15,lev_net,-1.5447713680595028,-1,0.0026197477069902497,-0.001910873881388886,0.01573484846477946
SPX,2025-12-15,asset_mgr_net,1.995816794640954,1,-0.0023839179519623555,-0.006124835353503277,0.009092698592256365
SPX,2025-12-15,basis_bp,-1.506278412737331,-1,-0.0023839179519623555,-0.006124835353503277,0.009092698592256365
KOSPI200,2025-12-12,asset_mgr_net,2.059504644762551,1,-0.022859864269555774,-0.026040515027299094,-0.033218240266698396
NDX,2025-12-12,basis_bp,-1.5644536394947788,-1,-0.0051380054114783524,-0.021793347134107077,0.0059312940992624075
NDX,2025-12-12,lev_net,-1.5327353669715393,-1,-0.0051380054114783524,-0.021793347134107077,0.0059312940992624075
SPX,2025-12-12,asset_mgr_net,2.0968305156498404,1,-0.0015965630269072495,-0.015522720628074915,0.0010384382346664278
SPX,2025-12-12,basis_bp,-1.6496099718717183,-1,-0.0015965630269072495,-0.015522720628074915,0.0010384382346664278
KOSPI200,2025-12-11,asset_mgr_net,-1.5562533919963581,-1,0.013392857142857206,-0.032129067843353565,-0.025010341974627703
NDX,2025-12-11,lev_net,-1.520898429301648,-1,-0.01907443095261907,-0.02155785785515585,-0.02597922607807346
SPX,2025-12-11,asset_mgr_net,2.2110014882081295,1,-0.010663649289958,-0.014597918327054038,-0.018293034976815004
KOSPI200,2025-12-10,oi_chg_w,-2.72879314561904,-1,-0.009154256045907916,-0.018837956004918666,-0.022031698319442516
NDX,2025-12-10,lev_net,-1.509254707168308,-1,-0.0034818618049716754,-0.027512330520459982,-0.04379309563595091
SPX,2025-12-10,asset_mgr_net,2.341579808460521,1,0.002079350841514227,-0.010189294168621577,-0.023995596685489118
SPX,2025-12-10,basis_bp,-1.5285912616757895,-1,0.002079350841514227,-0.010189294168621577,-0.023995596685489118
KOSPI200,2025-12-09,basis_bp,-1.730658466243299,-1,-0.00040972411909312445,0.0037045889101336993,-0.04138213602840757
KOSPI200,2025-12-09,oi_chg_w,-4.42750042910472,-1,-0.00040972411909312445,0.0037045889101336993,-0.04138213602840757
SPX,2025-12-09,asset_mgr_net,2.4930938434387913,1,0.00674955693920154,-0.0019150048496134886,-0.005884064401496025
KOSPI200,2025-12-08,basis_bp,-1.581741637738167,-1,-0.0057878031807457875,-0.015292699899859152,-0.02491640782796134
KOSPI200,2025-12-08,oi_chg_w,-1.5558502070327351,-1,-0.0057878031807457875,-0.015292699899859152,-0.02491640782796134
KOSPI200,2025-12-05,asset_mgr_net,1.6208350285783846,1,0.014393691568671318,0.00810936450818689,0.01225874210154787
KOSPI200,2025-12-05,basis_bp,-1.5655048320421718,-1,0.014393691568671318,0.00810936450818689,0.01225874210154787
SPX,2025-12-05,asset_mgr_net,1.519423834427273,1,-0.003477255626794018,0.0023696253011336044,-0.006257240729041769
SPX,2025-12-04,asset_mgr_net,1.5705650705990803,1,0.001936641757662061,-0.002422350969303544,0.006399170798031317
SPX,2025-12-03,asset_mgr_net,1.6260956063553325,1,0.0010803218396737702,-0.0004686978618181348,0.00539583512585029
SPX,2025-12-02,asset_mgr_net,1.6865363598530574,1,0.0029797912994984355,0.006007843249407507,0.001631138486617445
KOSPI200,2025-12-01,basis_bp,-1.6358404767834327,-1,0.021228969600693093,0.028503863094808235,0.0635605458877897
KOSPI200,2025-11-28,lev_net,-1.933521439627549,-1,-7.220216606496077e-05,0.030306859205776027,0.048393501805054084
KOSPI200,2025-11-26,asset_mgr_net,1.8908820062728824,1,0.007133024652734354,-0.009671594829897878,0.0204158249459212
KOSPI200,2025-11-24,asset_mgr_net,2.067355114082591,1,0.007044988073445557,0.04169671418797738,0.02431537878367651
SPX,2025-11-24,lev_net,2.1229782178008088,1,0.009061696817220577,0.021471610358397175,0.018530615086447932
KOSPI200,2025-11-21,lev_net,-2.8039164726832984,-1,0.0008327781479011698,0.035180250203568075,0.025242430971944563
SPX,2025-11-21,lev_net,2.2431079689514233,1,0.015467217001293498,0.0317461667313963,0.03174919862006176
SPX,2025-11-20,lev_net,2.3807294235125345,1,0.009823035415319481,0.034734433643134555,0.04746008253070255
SPX,2025-11-19,lev_net,2.54087600990293,1,-0.015567283563270418,0.009478838127421119,0.025661788186613244
SPX,2025-11-18,lev_net,2.730882663139471,1,0.0037538357962292324,-0.002165467322782999,0.022450185655230825
KOSPI200,2025-11-17,basis_bp,-2.201091124649599,-1,-0.035029914159368625,-0.021590219370501873,-0.062152085320385075
NDX,2025-11-17,asset_mgr_net,-1.7931265184077898,-1,-0.01196859963399266,-0.030062156041172905,0.002981045411956762
NDX,2025-11-17,lev_net,1.65464761022866,1,-0.01196859963399266,-0.030062156041172905,0.002981045411956762
KOSPI200,2025-11-14,asset_mgr_net,-1.935708773665721,-1,0.023463429352359677,-0.019115063095681784,-0.04094563654757455
KOSPI200,2025-11-14,lev_net,-2.59757475218388,-1,0.023463429352359677,-0.019115063095681784,-0.04094563654757455
NDX,2025-11-14,asset_mgr_net,-1.8760918958916906,-1,-0.00833006683187787,-0.01470398155482966,-0.03073666578180212
NDX,2025-11-14,lev_net,1.728087369236014,1,-0.00833006683187787,-0.01470398155482966,-0.03073666578180212
KOSPI200,2025-11-13,asset_mgr_net,-1.6660190056170057,-1,-0.04284379512443737,-0.0547014354879809,-0.04153571731928973
NDX,2025-11-13,asset_mgr_net,-1.9679845255478163,-1,0.00059132654384908,-0.01961958487266824,-0.03757303082087404
NDX,2025-11-13,lev_net,1.8084184733570812,1,0.00059132654384908,-0.01961958487266824,-0.03757303082087404
KOSPI200,2025-11-12,asset_mgr_net,1.6060528111354997,1,0.0032723740050788486,-0.017179963526664843,-0.05806759497554248
NDX,2025-11-12,asset_mgr_net,-2.070667233967972,-1,-0.02052993549956439,-0.028114624612118333,-0.03436137496323155
NDX,2025-11-12,lev_net,1.8969439105248544,1,-0.02052993549956439,-0.028114624612118333,-0.03436137496323155
NDX,2025-11-11,asset_mgr_net,-2.1866052259698843,-1,-0.0006329004026345286,-0.020571022417173124,-0.04035447624049515
NDX,2025-11-11,lev_net,1.99533788120082,1,-0.0006329004026345286,-0.020571022417173124,-0.04035447624049515
KOSPI200,2025-11-10,asset_mgr_net,2.5136625025753134,1,0.01060297926335374,0.023187498913629145,0.002329179051294039
NDX,2025-11-10,asset_mgr_net,-2.3233405314998734,-1,-0.003055239483296668,-0.02414046414718718,-0.03169719453153008
NDX,2025-11-10,lev_net,2.1065364588041757,1,-0.003055239483296668,-0.02414046414718718,-0.03169719453153008
NDX,2025-11-07,lev_net,1.5586717215706911,1,0.02202449561490516,0.01825710255846502,-0.002057889160954951
KOSPI200,2025-11-06,asset_mgr_net,1.6544575093886635,1,-0.018297617790914544,0.022924803828424656,0.035662760829022755
KOSPI200,2025-11-06,lev_net,-2.07372833320429,-1,-0.018297617790914544,0.022924803828424656,0.035662760829022755
NDX,2025-11-06,lev_net,1.6240887108926358,1,-0.002794604315987659,0.01605453819118985,-0.005434855260683102
KOSPI200,2025-11-05,lev_net,-2.6507796847317544,-1,0.005270604881499885,0.017527414220021242,0.03772550406791653
NDX,2025-11-05,lev_net,1.694987653758431,1,-0.01912528001811331,-0.0003235383692949956,-0.004008551963776474
KOSPI200,2025-11-04,lev_net,-3.08400701208708,-1,-0.028422174107296416,-0.04117262948070255,-0.0009107468123863427
NDX,2025-11-04,lev_net,1.7723079480750763,1,0.007246904303268353,-0.014777996415286765,0.003844636421589387
NDX,2025-11-03,asset_mgr_net,-1.5501402600325591,-1,-0.020684614282668767,-0.03245302258322491,-0.013906751655964
NDX,2025-11-03,lev_net,2.034306657867931,1,-0.020684614282668767,-0.03245302258322491,-0.013906751655964
KOSPI200,2025-10-31,asset_mgr_net,-2.5182890363476274,-1,0.03377282297311268,-0.02426396990301327,-0.03706899527145968
KOSPI200,2025-10-31,lev_net,1.6201374195708145,1,0.03377282297311268,-0.02426396990301327,-0.03706899527145968
NDX,2025-10-31,asset_mgr_net,-1.5561749415143995,-1,0.004439941710186579,-0.00920799588318566,-0.030873086567684616
NDX,2025-10-31,lev_net,2.149260148283521,1,0.004439941710186579,-0.00920799588318566,-0.030873086567684616
KOSPI200,2025-10-30,asset_mgr_net,-2.0143838533576686,-1,0.00738860590045376,0.011700074755306877,-0.011873924305905725
KOSPI200,2025-10-30,basis_bp,-1.996127594534035,-1,0.00738860590045376,0.011700074755306877,-0.011873924305905725
NDX,2025-10-30,asset_mgr_net,-1.56225962840256,-1,0.004791965041878843,-0.011622830002194107,-0.02350013353599134
NDX,2025-10-30,lev_net,2.280381104841272,1,0.004791965041878843,-0.011622830002194107,-0.02350013353599134
NDX,2025-10-29,asset_mgr_net,-1.5683950739053567,-1,-0.014741243470322352,-0.00562446409328754,-0.019135650471762466
NDX,2025-10-29,lev_net,2.4321974845524235,1,-0.014741243470322352,-0.00562446409328754,-0.019135650471762466
KOSPI200,2025-10-28,lev_net,-2.665194746492864,-1,0.021447337849189507,0.03565619917427765,0.04008864899644338
NDX,2025-10-28,asset_mgr_net,-1.574582047276401,-1,0.004140342768001792,-0.005921061078653089,-0.022160842653084045
NDX,2025-10-28,lev_net,2.61124233997474,1,0.004140342768001792,-0.005921061078653089,-0.022160842653084045
NDX,2025-10-27,lev_net,1.817588527805478,1,0.007381416050092682,-0.003359218627487892,0.005862880706023699
KOSPI200,2025-10-24,asset_mgr_net,3.073773885144767,1,0.02850857257140782,0.039090198360029804,0.05354448100943632
NDX,2025-10-24,lev_net,1.9068122529403326,1,0.018273826734459986,0.0300372522466803,0.019716363491843136
NDX,2025-10-23,lev_net,2.0060644184321954,1,0.010389518216287641,0.03644759473906123,0.02539705836804318
KOSPI200,2025-10-22,asset_mgr_net,1.7796810498909463,1,-0.01146353600324379,0.04257358226285035,0.053299913378425545
NDX,2025-10-22,lev_net,2.117589410560519,1,0.00877850013655923,0.03788498917377714,0.04987496911812195
KOSPI200,2025-10-21,basis_bp,1.6886020091671456,1,0.013656404124944066,0.027518308175160655,0.045266028994171315
NDX,2025-10-21,lev_net,2.2444041533182864,1,-0.009874628947436181,0.00919441611411842,0.03522167079890837
KOSPI200,2025-10-20,asset_mgr_net,1.5519754795886123,1,0.0,0.0020363174413391416,0.056811388432222554
NDX,2025-10-17,lev_net,1.5206503782915668,1,0.01301760712186173,0.0024603381341785635,0.0217669450742477
KOSPI200,2025-10-16,asset_mgr_net,1.9698097318085948,1,0.001963962246162687,0.02065020497664216,0.022728572790542412
NDX,2025-10-16,lev_net,1.582317931725974,1,0.0065177198602686115,0.019056902578453272,0.017851548579283172
KOSPI200,2025-10-15,asset_mgr_net,1.9754101213242088,1,0.027225541083145677,0.0484379590637547,0.06275585153266094
NDX,2025-10-15,lev_net,1.6489112929629952,1,-0.0035610370126216706,0.015989266926942802,0.005401028475667369
KOSPI200,2025-10-14,asset_mgr_net,-1.782548200132822,-1,0.0274909939825716,0.05753788564873519,0.07726056068747611
NDX,2025-10-14,lev_net,1.7212307433202378,1,0.00675523409064982,0.009708523393490376,0.022287457094426033
KOSPI200,2025-10-13,lev_net,-1.7114095647070953,-1,-0.009922888397393748,0.04499173092633568,0.06657102436886042
NDX,2025-10-13,lev_net,1.504059061737279,1,-0.006906180240603632,-0.003757932369370054,0.0157885084494096
SPX,2025-10-13,asset_mgr_net,2.0222575339370166,1,-0.0015643266604626893,-0.0038544656720180814,0.01208310272600066
KOSPI200,2025-10-10,asset_mgr_net,-1.7974842140979108,-1,-0.010059766850109564,0.007061561828116014,0.0365110361559855
NDX,2025-10-10,lev_net,1.5644075918620608,1,0.021819644687417927,0.021617734132987287,0.02461462217850352
SPX,2025-10-10,asset_mgr_net,2.1363234964558693,1,0.015598671787557583,0.01809234891807021,0.017016380591287072
NDX,2025-10-09,lev_net,1.6294485734793505,1,-0.03492043901341202,-0.02067318751640046,-0.017568583005428406
SPX,2025-10-09,asset_mgr_net,2.266329790874033,1,-0.02711167321141361,-0.013481562518011247,-0.015744366642126084
NDX,2025-10-08,lev_net,1.6999316412562646,1,-0.001529221289066518,-0.015370767980510291,-0.015565329746061951
SPX,2025-10-08,asset_mgr_net,2.4167154015885877,1,-0.002755570407195318,-0.01465858768955386,-0.012239203523463194
NDX,2025-10-07,lev_net,1.7767830715988824,1,0.011931800401283166,-0.02489873172284318,-0.010503532025527562
SPX,2025-10-07,asset_mgr_net,2.5938722222434234,1,0.0058276636405680815,-0.024138492729509853,-0.01046672794491943
NDX,2025-10-06,lev_net,2.6826044457106284,1,-0.0055379523517942175,0.004788872457262672,-0.0091402603623435
SPX,2025-10-06,asset_mgr_net,2.265018006327801,1,-0.0038114057910215715,-0.0007670188834572045,-0.012693771332893844
NDX,2025-10-03,lev_net,2.849904061558124,1,0.007788459522973135,0.014165513413278541,-0.022746317508663738
SPX,2025-10-03,asset_mgr_net,2.414764358094375,1,0.0036465919796933033,0.005647909711385957,-0.024312891333376663
KOSPI200,2025-10-02,basis_bp,1.744182679008951,1,0.027482215601629445,0.007052957986258823,0.0629091424981254
KOSPI200,2025-10-02,lev_net,4.749776102589423,1,0.027482215601629445,0.007052957986258823,0.0629091424981254
NDX,2025-10-02,lev_net,3.0476066611348744,1,-0.004308089395659964,-0.0021102239112731347,0.008252195570483511
SPX,2025-10-02,asset_mgr_net,2.5910735679143753,1,6.551280273581206e-05,-0.00011321135833486373,0.0029424773597279685
NDX,2025-10-01,lev_net,3.286598829413424,1,0.00370553250737915,0.007165121546317321,0.013538231097082631
SPX,2025-10-01,asset_mgr_net,2.803442057522345,1,0.0006183547238911569,0.0043329939500331704,0.006335680399006449
KOSPI200,2025-09-30,basis_bp,2.045195606062969,1,0.011265109803177076,0.06948927283083361,0.048224795898993866
NDX,2025-09-30,lev_net,3.5841709175152996,1,0.004897454961576564,0.004275905130951552,0.006492718710715328
SPX,2025-09-30,asset_mgr_net,3.0669400859171145,1,0.003399920834961989,0.004086154104923301,0.003906711405182284
KOSPI200,2025-09-29,basis_bp,2.1480604014224576,1,-0.002504103362653165,0.03827700854341143,0.056079289592188886
NDX,2025-09-29,oi_chg_w,-2.652509777693744,-1,0.002788982566557463,0.011434161909707141,0.014920390117904025
SPX,2025-09-29,asset_mgr_net,2.145373061240116,1,0.0040908483833717035,0.00812767305583173,0.011870189452431124
SPX,2025-09-29,oi_chg_w,-2.6394754751097964,-1,0.0040908483833717035,0.00812767305583173,0.011870189452431124
KOSPI200,2025-09-26,asset_mgr_net,-1.5134911409892495,-1,0.015362263102792761,0.024229216075892568,0.08319979488494345
